125000.5,19
135000.5,139.5
145000.5,346.14
165000.5,784.47
195000.5,1426.44
225000.5,1568.92
255000.5,1564.46
285000.5,1631.03
350000.5,1808.41
450000.5,1934.93
550000.5,2236.03
650000.5,2090.78
750000.5,2052.12
850000.5,1836.85
950000.5,2051.65
1250000.5,1729.16
1750000.5,1578.43
2500000.5,1075.08
4000000.5,750.7
6250000.5,525.66
8750000.5,379.48
15000000.5,404.72
